pseudo_id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,createdAt,lang,isReply,pseudo_conversationId,pseudo_inReplyToUsername,pseudo_author_userName,author_isBlueVerified,sentiment
914416552271181,"Walang bilog na bagay mag aahon sa ating kahirapan, ang Pagboto ng TAMA sa darating na halalan, baka sakali , pero kung patuloy napapaikot ng mga korap na pulitiko, wag ka na umasa magbabago pa ang Pilipinas.",0,0,1,0,239,0,2024-12-31 03:55:50+00:00,tl,False,914416552271181,,864368564026394,False,1
28295298340523,"Wag iboto, sa kulungan dpat hnd sa senado o kongreso https://t.co/xlCyRPxXAe",0,0,0,0,86,0,2024-12-31 03:38:34+00:00,tl,False,28295298340523,,957069946224065,False,1
404409904949954,"Magiging totoo ito kung iboboto sa araw mismo ng eleksyon. 

Baka kasi mamaya dahil nakikita na nagta-top sa survey ay hindi na iboto sa election day. Huwag makokompiyansa na matic nang makakapasok dahil baka ang ending mabawasan ng boto at worst malaglag pa.",0,0,0,0,95,0,2024-12-31 02:05:49+00:00,tl,False,404409904949954,,869037087914172,False,1
454146431131490,"mainam na pag-aralan ko rin ang AI kasi di pumasok sa isip ko na may AU pala (ALTERnative Universe) sa platform na ginamit para pagkunan ng detalye ng mga kandidato noong halalan, wala naman DISCLAIMER! 

sino nakinabang sa @467385082633114 kaya siguro di-magisa ang @690883004797923 

👇

THE 🇨🇳~ YUAN~SCRIPT OF TWISTED BELIEFS 

🇨🇳@758580440973699 🇨🇳~ @208287835608527 🇨🇳~ KPOP @139709556556382  🇨🇳~ @758580440973699 🇨🇳~ @272211934715243 🇨🇳~ @453507072214837 🇨🇳~
@730121962947104  🇨🇳 bongbongmarcos 🇨🇳~ @996502721678813",0,0,1,1,39,0,2024-12-31 00:18:49+00:00,tl,False,454146431131490,,592400321663658,True,1
193871418439807,"Kung sa iyong sariling pananaw ay may natatangi kang husay at personal, propesyonal na katangian at kagalingan na hindi mo nakikita sa mga kasalukuyang mga naninilbihan sa pamahalaan, ay maaari mong iaalay ang iyong Sarili Para sa Paglilingkod sa Pililinas sa  Halalan Mayo 2028. https://t.co/85VRIBwTSs",0,0,1,0,40,0,2024-12-30 23:06:05+00:00,tl,False,193871418439807,,370385270062919,False,2
86434298947003,"Nagpaalala ang Commission on Elections sa mga politiko na huwag gamitin ang paparating na Traslacion 2025 sa pamomolitika. Ayon kay Comelec Commissioner Ernesto Maceda Jr., ang Traslacion ay isang pang-relihiyong okasyon kaya’t hindi dapat umabot na mas marami pa ang mga damit na may mukha ng politiko kaysa sa mukha ng Itim na Nazareno. @464907383063076
@690883004797923",2,0,0,0,110,0,2024-12-30 23:05:00+00:00,tl,False,86434298947003,,140685561012670,True,2
466310882674322,"#ICYMI: Comelec kinondena ng workers'group nang payagan Quiboloy makatakbo sa Halalan 2025
https://t.co/QZ365m5DO5",0,0,0,0,33,0,2024-12-30 19:00:01+00:00,tl,False,466310882674322,,428583543889007,False,2
292271380026261,"@992206918947914 @349986910428248 Asa ka ng makulong yan hahaha, iboto ko yan si France castro bilang senador",0,0,0,0,4,0,2024-12-30 17:46:22+00:00,tl,True,995158974424701,992206918947914,656125138552186,False,1
556854605088332,"Last day of the year. Iwan na natin sina Pia Cayetano, Bato Dela Rosa, Bong Go, Lito Lapid, Imee Marcos, Bong Revilla, Francis Tolentino, Camille Villar, at lahat ng mga trapo at miyembro ng mga political dynasty sa 2024. Huwag na natin silang iboto sa #Halalan2025.",1927,17,4123,29,94144,52,2024-12-30 16:10:43+00:00,tl,False,556854605088332,,998682152795776,False,1
114663143705630,@671382989578268 @403780272519270 BOOM!!! Para sa mga bobotante na bomoto sa kanila at boboto sa susunod na halalan.,0,0,0,0,138,0,2024-12-30 14:53:48+00:00,tl,True,659362829521968,671382989578268,301340074691981,False,1
238099322662852,@553788313781654 Iboto ang mas corrupt …,0,0,0,0,47,0,2024-12-30 13:28:17+00:00,tl,True,135035814149623,553788313781654,955383678325602,False,1
745231674461161,"@553788313781654 Puro disdisqualified, Low or No Quality at mga TRAPO ang mga ito. Sinalaula na ang Senado.
MAAWA PO KAYO SA PILIPINAS mga kababayan ko. HUWAG niyong iboto ang mga ito.",0,0,0,0,21,0,2024-12-30 13:21:47+00:00,tl,True,135035814149623,553788313781654,48471209969890,False,1
851295744997002,@7650979450203 HUWAG iboto ang mga TANGA at BOBO na walang alam sa trabaho sa SENADO na kaalyado ng mga DUTERTE AKA PIATTOS sayang ang kaban ng bayan sa mga walang alam,0,0,2,0,13,0,2024-12-30 11:18:06+00:00,tl,True,53367928503584,7650979450203,922866388002279,False,1
87439426330131,@46329238896864 Kunin ang lupa pero hwag iboto,0,0,1,0,19,0,2024-12-30 10:56:47+00:00,tl,True,904406059474173,46329238896864,124390350765319,False,1
513807521268893,"@553788313781654 Dahil sa dds nagsabi wag iboto, mas lalo kong iboboto. ✌️",1,0,2,0,76,0,2024-12-30 08:27:45+00:00,tl,True,135035814149623,553788313781654,536685808535160,False,1
914030885837691,@505173227680197 Atsaka subukan natin bantayan amg bilangan daahil dayaan ang halalan,0,0,0,0,13,0,2024-12-30 08:17:22+00:00,tl,True,724732051995459,505173227680197,142613046473662,False,1
64746978039823,"Nagpapaalala ang Commission On Elections sa mga pulitiko at kakandidato hinggil sa pagdaraos ng traslacion ng Itim na Nazareno sa darating na Enero 9.

Ayon kay COMELEC Commissioner Ernesto Maceda Jr., huwag gamitin ang nasabing religious activity upang mamulitika. – via @247717483464062 

#DWAR1494 #AbanteRadyo",1,0,1,0,73,0,2024-12-30 08:03:01+00:00,tl,False,64746978039823,,140685561012670,True,2
881103107165830,"Nagpaalala ang Commission on Elections (Comelec) sa mga politiko at kakandidato hinggil sa pagdaraos ng Traslacion ng Itim na Nazareno sa darating na Enero 9, 2025.

https://t.co/U6DsROmhA4",0,0,0,0,57,0,2024-12-30 07:50:21+00:00,tl,False,881103107165830,,66885716433388,True,2
605815587184943,"PANOORIN: Nagpaalala si Commission on Elections Commissioner Ernesto Maceda Jr., sa mga kandidato para sa susunod na halalan na huwag gamitin ang sagradong araw ng Traslacion ng Itim na Nazareno [...] | via Vel Custodio

(1/2) https://t.co/m41SD1PYJr",0,1,2,0,279,0,2024-12-30 06:37:14+00:00,tl,False,605815587184943,,701710453575340,False,2
712312768282543,"@795121990079464 😭 opo ganyan po talaga kapag inay mami binibining mia, aksyon po agad! kaya sa susunod pong halalan— HAHAHA 😭",0,2,1,0,30,0,2024-12-30 06:05:57+00:00,tl,True,730991756666528,795121990079464,597551148336489,False,1
665097028190734,"Comelec kinondena ng workers'group nang payagan Quiboloy makatakbo sa Halalan 2025
https://t.co/QZ365m6bDD",0,0,0,0,30,0,2024-12-30 05:28:07+00:00,tl,False,665097028190734,,428583543889007,False,2
832729819117470,"@220086054806635 Kaya Pls aa Darating na eleksyon, Bumoto ng karapat dapat.. though iilan n lmg ata sila",0,1,0,0,276,0,2024-12-30 04:57:54+00:00,tl,True,973757394510332,220086054806635,35471207714838,False,1
53367928503584,"In May 2025 - yun lang ang oras na PANTAY-PANTAY lahat ng Pilipino ulit. One vote per Filipino kahit pa presidente ka or ordinaryong Pilipino. MAKE YOUR VOTE COUNT. Huwag nating iboto ang mga pulitiko na kaalyado ng KORAP MARCOS ADMINISTRATION. Kung gusto nating may pagbabago, huwag na nating hintayin ang 2028- ngayon pa lang ay IBASURA NA LAHAT kandidato ni BBM.",7,2,29,0,1000,1,2024-12-30 04:36:46+00:00,tl,False,53367928503584,,7650979450203,False,1
963322691812808,Pera-pera lang yan kapag halalan! Tingnan niyo nga nanalo ang kasamaan laban sa kadiliman este ang uniteam pala.,0,0,1,0,33,0,2024-12-30 04:33:23+00:00,tl,False,963322691812808,,840684026601269,False,1
239295976545459,"Since republic act naman na yung Malasakit, hindi na mawawala yan kahit di na siya maging senador ulet. Kaya wag na nating iboto 😌😌",0,0,0,0,51,0,2024-12-30 04:28:39+00:00,tl,False,239295976545459,,82035906118122,False,1
140079897742407,@148313878471939 Akala mo pera nya. Lol epal! Wala ka namang  ginawa kundi maging alalay lng ni du30.  Huwag ng iboto mga trapo na politiko kagaya nito.,0,0,0,0,15,0,2024-12-30 04:24:44+00:00,tl,True,868880940799104,148313878471939,494456533688955,False,1
135035814149623,Maawa kayo huwag iboto sa 2025 https://t.co/6rCyyJBJZl,85,39,241,5,20709,9,2024-12-30 03:41:38+00:00,tl,False,135035814149623,,553788313781654,False,1
208026767051457,Ekis sakin yung mga re-electionist tsaka puppet ng mga pulpulitiko sa halalan. Di bale hindi basahin ng PCOS machine yung balota ko. Iboboto ko kung sinong karapatdapat ng boto ko. Kahit di umabot sa 12.,3,0,2,0,172,0,2024-12-30 02:00:42+00:00,tl,False,208026767051457,,129855876108434,False,1
935002680488654,"Tila na ang pampulitikang partido ""Liberal Democratic Party"", na kung saan ay isang kaaway ng Japan, ay sa wakas ay nagpasya sa isang patakaran ng pagsugpo ng SNS.
Pasismo ang pagsisikap na sirain ang demokrasya bilang paghihiganti sa pagkatalo sa isang halalan.",0,1,0,0,26,0,2024-12-30 01:43:04+00:00,tl,True,474544513929676,138308961259780,138308961259780,False,1
875676846609646,@995120649715525 please wake up naman wag na kayong bumoto sa villar :(,0,0,0,0,37,0,2024-12-30 00:21:48+00:00,tl,True,489556080775800,995120649715525,17218305450395,False,1
697922812859936,"Wala nang makahahadlang sa pagtakbo sa pagka-senador ng nakakulong na Kingdom of Jesus Christ Leader na si Pastor Apollo Quiboloy. 

Ito'y matapos tuluyang ibasura ng Commission on Elections (COMELEC) En Banc ang Motion for Reconsideration na inihain ni Workers Peasant Party senatorial candidate Sonny Matula laban sa religious leader.  | ulat ni Mike Rogas

#RP1News #RadyoPilipinas 

https://t.co/3xcmebRrWh",0,0,0,0,62,0,2024-12-29 21:37:28+00:00,tl,False,697922812859936,,959301968601438,True,2
550387055401766,"@726096210089217 @403780272519270 tunay! mga galamay silang lahat sa Comelec! mga Pilipino, Bumoto ng may talino- hindi kagaya ng Comelec! Para sa inang bayan at kinabukasan ng mga kabataan!",0,0,1,0,12,0,2024-12-29 16:19:24+00:00,tl,True,79784045563982,726096210089217,799167082304667,False,1
809381031751811,@975452594351818 Klan kya mtututo mga pilipino wag sna plgi pganahin n porke sikat iboto ..llo un mga p bibo.pulitika now pag mtapang bibig mo s pagmumura at pang aaway mas sikat..un bng bastusan n gusto pag mbait k wla talo n..un mga walng alm no.1 p s survey un mga bright nsa mbaba no..hay..,0,0,0,0,17,0,2024-12-29 14:45:19+00:00,tl,True,218994851333012,975452594351818,410373003742566,False,1
498017686816332,@242975208870352 Iboto nyo ako sa susunod na halalan.,0,0,0,0,5,0,2024-12-29 13:20:43+00:00,tl,True,998723065114037,242975208870352,750998129459654,False,0
518225196331417,"#comelec comelec, seryoso kayo? Pinapayagan niyo kumandidato ung katulad ni quiboloy tapos ung ordinaryong tao tulad ni toto causing dineclare niyong nuisance? Gago ba kayo?",0,0,0,0,16,0,2024-12-29 10:32:20+00:00,tl,False,518225196331417,,82787615394767,False,1
712386149303283,@443787935465755 Kaya dapat na lahat ng kandidato ng Duterte ay huwag iboto. Mahalin natin ang bansang Pilipinas. Lahat ng proChina at kadikit ng mga Duterte ay ekis na agad.,0,2,8,0,108,0,2024-12-29 10:17:00+00:00,tl,True,270018055427263,443787935465755,845258775679085,False,1
99603437496506,@148313878471939 Ang kapal talaga Ng mukha mo @148313878471939 MGA kababayan huwag iboto itong alipores Ng mga DUTAE 🤮🤮🤮,0,0,0,0,3,0,2024-12-29 09:33:41+00:00,tl,True,868880940799104,148313878471939,920405294081766,False,1
489316411268310,"Kinansela ng Commission on Elections (Comelec) ang Certificate of Candidacy ni reelectionist Mayor John Lloyd Pacete ng bayan ng Bugasong, Antique.

https://t.co/bfg3yVgQOv",0,0,0,1,148,0,2024-12-29 09:04:46+00:00,tl,False,489316411268310,,66885716433388,True,2
148196821280657,@975452594351818 bobo lang talaga bumoto at boboto sa kanila!!!,0,0,0,0,18,0,2024-12-29 08:59:52+00:00,tl,True,218994851333012,975452594351818,62313076979020,False,1
501036593864362,@975452594351818 Kaya nga dapat mo bang iboto si Kiko na may koneksyon sa showniz dahil sa asawa nya…tanungin mo kampo mo🙄,0,0,0,0,44,0,2024-12-29 08:48:22+00:00,tl,True,218994851333012,975452594351818,368544715945468,False,1
661303046426159,@989041278377186 Tinanong lang nag hysterical na. Ang daming itinatago. First in Philippine politics,0,0,1,0,112,0,2024-12-29 08:21:37+00:00,tl,True,946295776827068,,553873133978624,True,1
466183615782510,"Mga Bawal Gawin sa Araw ng Halalan!

#SaBagongPilipinasAngGustongPulisLigtasKa 
#ToServeandProtect 
#PCADGCordillera https://t.co/feaDrURDh8",1,0,3,0,19,0,2024-12-29 08:17:26+00:00,tl,False,466183615782510,,684188952873123,False,2
510433222427954,"Pinagtibay ng Commission on Elections (Comelec) en banc ang desisyon ng Second Division na idiskwalipika si dating  congressman Edgar Erice na tumakbo sa kaparehong posisyon sa May 2025 elections.

https://t.co/CzdKi0uLXh",0,0,0,0,17,0,2024-12-29 08:01:21+00:00,tl,False,510433222427954,,428583543889007,False,2
742770539892981,sa mga di marunong bumoto ng  tama kada eleksyon mga pukerat kau,0,0,0,0,34,0,2024-12-29 07:45:03+00:00,tl,False,742770539892981,,364155268391601,False,1
567949182401549,"Dapat ngayon kampanya gawing Vote Buying ang pamimigay ng Ayuda, pakain o kahit regalo ng mga tumatakbo! 

#comelec",1,1,5,0,194,0,2024-12-29 07:33:08+00:00,tl,False,567949182401549,,545058297947458,False,2
98510041298367,"@995815478201195 Puro mga pulpol! Walang kwenta! Dahil napatunayan na base sa dati at kasalukuyang performance nila na hindi bayan ang mahal nila, kungdi ang sarili nilang kapakanan. Kung mahal nyo ang Pilipinas huwag sila ang iboto ninyo.",0,0,0,0,9,0,2024-12-29 07:25:55+00:00,tl,True,137866431659787,995815478201195,96744137085726,False,1
344266029475811,@220086054806635 @861738054403097 Bayan ko bayan mong sadlak sa dusat pighati magpahanggang libing anopat gumising ka na BBM at dinggin mo ang sigaw ng Bayang sawi at naghihirap sa dusa kahit minsan lang sa buhay mo matapos ang dayaan noong nakaraang Mayo 2022 halalan bayan !!!!!!!!!!!,0,0,0,0,63,0,2024-12-29 07:03:35+00:00,tl,True,53750433411058,220086054806635,352065441390656,False,1
418813916049356,"@923158037539221 Sa darating na halalan, nawa'y piliin rin natin ang mga senatoriables na walang takot na tumitindig para sa mga Palestino

Tulad nina Rep @349986910428248 @139471766966213 + @769160360081498 at ng slate ng @427628574633876 dahil ang laban ng Pilipino-Palestino'y iisa! #TaumbayanSaSenado https://t.co/mKjgNP4W2F",48,0,266,0,49954,40,2024-12-29 06:54:26+00:00,tl,True,781357494279170,977485237587285,977485237587285,False,0
50037362049996,@995815478201195 Kasama ko yung mga bumoto sa iyo. 🤣🤣🤣🤣,0,0,0,0,222,0,2024-12-29 05:41:26+00:00,tl,True,137866431659787,995815478201195,439483351890134,False,1
227409409936090,@995120649715525 Nagbayad nng malaki ang dmonyongbyan kaya mkakatbo sa nxt election pno n lang mga taong inagrabyado nng tarantadong to pera pera n lang tlga? So mas mbuti wag n lang bumoto tang-inang yan!,0,0,0,0,5,0,2024-12-29 05:26:37+00:00,tl,True,472025153049898,995120649715525,927393524319201,False,1
316758360640956,@443787935465755 Huwag na po tayong bumoto ng Duterte at kanilang kaalyado.,1,2,13,0,283,0,2024-12-29 05:21:45+00:00,tl,True,270018055427263,443787935465755,213788863930666,False,1
296201297114796,"(2/2)

Sa darating na halalan, gagamit ang komisyon ng automated counting machines (ACMs) mula sa South Korean firm na Miru Systems. | via Margot Gonzales

📷 COMELEC",0,0,1,0,225,0,2024-12-29 04:47:02+00:00,tl,True,312481220828373,972890161400492,972890161400492,False,2
859478201668735,ipapamigay ang lupa sa mga tao pra ma secure yung suporta ng tao sa kanya sa darating na halalan tapos hindi nman pala knya ang lupa... hay naku 🤦,0,0,0,0,114,0,2024-12-29 03:29:44+00:00,tl,False,859478201668735,,195222919920661,False,1
283673633219395,"@995815478201195 NO at No No No to Willie, Manny, Camilleat Bong Go! Mga inuts na ang  isipin pang  iboto  pa yang mga yan! 
Sayang lng ang boto mo!  Magisip mabuti. Wag madala sa ayuda!",0,0,0,0,8,0,2024-12-29 02:26:14+00:00,tl,True,137866431659787,995815478201195,269949519556779,False,1
873694592408270,"@995815478201195 Lito Lapid?? Walang silbe  sa Senado yan, Director pa sa Batang Quiapo!  Hindi na dapat  paswelduhan  yan ng taong nayan!  Walang alam sa Law dahil Baka  nga law breaker  pa raw siya!!  Please wag ng iboto yan! 
Bumalik nalang siya maging artistang laos at kapos!",0,0,0,0,71,0,2024-12-29 02:21:49+00:00,tl,True,137866431659787,995815478201195,269949519556779,False,1
958254170472997,@756666832407576 Dyan pa lang alam mo na sino binoboto nila pag halalan eh.,0,0,1,0,619,0,2024-12-29 02:01:58+00:00,tl,True,283294708531658,,187711953001754,False,1
878539989476257,"Kinumpirma ng Commission on Elections (Comelec) na lahat ng kaso ng nuisance candidates sa local at national post ay naresolba na.

https://t.co/uSpMAmDaE0",0,0,1,0,52,0,2024-12-29 02:00:01+00:00,tl,False,878539989476257,,66885716433388,True,2
647791530206906,@460436796410133 Sana naman mag isip na mabuti ang mga botante bago bumoto.kinabukasan ninyo at mga hindi pa isinilang ang  nakasalalay sa inyong tamang pag buto.,0,0,0,0,2,0,2024-12-28 23:50:24+00:00,tl,True,672678344599120,460436796410133,775135996724427,False,2
430035629076907,Sana naman ay maging matalino na ang mga botante sa mga susunod na halalan.,0,0,2,0,129,0,2024-12-28 23:41:39+00:00,tl,False,430035629076907,,686600434831547,True,2
931342074902718,@439483351890134 @995815478201195 kagaya ng bangaw na to. Bobo bumoto.,0,0,0,0,121,0,2024-12-28 23:29:36+00:00,tl,True,137866431659787,439483351890134,786891855327667,False,1
146352623444028,"@168671231955941 @552630089176844 Parang mga tanga lang o kasing bangag ng mga niluklok nila, pagkatapos nilang iboto yung dalawa ayan sila ngayon nganga",0,0,1,0,11,0,2024-12-28 22:50:21+00:00,tl,True,174931675655362,168671231955941,180990641851934,False,1
735848386312211,@664138562411848 @34591775776485 Yan Yung nagtago ng rapest na Asawa at quadcom sa halalan hahahhaha bawi Tayo s kanila zero vote,0,0,0,0,70,0,2024-12-28 22:34:56+00:00,tl,True,857633871858407,664138562411848,149687140905349,False,1
182271563612737,@556776310795431 ang sa akin nyan if di naniniwala sa pasko lahat ng bagay related sa pasko di nyo tinatanggap. dami kasing satsat INC di nyo naman pwedeng ipilit sa katoliko na sundin paniniwala nyo kaya respeto na lang sa kanya kanyang belief. like iboto nyo sino gusto nyo basta silent lang.,0,0,0,0,15,0,2024-12-28 22:18:40+00:00,tl,True,408799430113707,556776310795431,37761936876975,False,1
114437824239913,@386448563236972 @830907638555217 @453507072214837 @148111201582170 @272211934715243 O Ayan mga bumoto kayo Cynthia Villar Nakita niyo na kung among klaseng tao Yan..dadagdag pa ba kayo ng isa pang Villar sa senate??,1,0,3,0,201,0,2024-12-28 22:15:16+00:00,tl,True,407052809082876,386448563236972,542220537551077,False,1
647354485128270,@995120649715525 Wag nang iboto.,0,0,0,0,3,0,2024-12-28 21:53:02+00:00,tl,True,489556080775800,995120649715525,682738162626915,False,1
962912354699297,"@951074506968504 kaya nga, @51892865628329. bakit naroon si bong bo sa MMFF awards night? kasama ba siya sa jurors line-up? ginamit niya ang awards night para sa kandidatura niya sa senado? #NoToBongGo",1,0,9,0,592,0,2024-12-28 18:53:15+00:00,tl,True,622844287336826,,925279596835042,False,1
887533441052934,"#ICYMI: Diniskwalipika ng Commission on Elections si dating Albay governor Noel Rosal sa pagkandidato sa kaparehong posisyon sa 2025 elections.
https://t.co/5zdyXogmQR",0,0,0,0,6,0,2024-12-28 17:00:00+00:00,tl,False,887533441052934,,428583543889007,False,2
910132451806112,Good luck Philippines 😥😥😥sa darating na halalan dependi nalang sa inyo kung gusto niyo pang mag hirap Ang buhay ninyo😥😥😥wag iboto Ang mga kawatan sa Pilipinas😡😡😡,0,0,1,0,189,0,2024-12-28 16:39:32+00:00,tl,False,910132451806112,,938166125132843,False,1
370585929586178,"Hinimok ni Commission on Elections (Comelec) Chairman George Erwin Garcia ang mga kandidato para sa 2025 midterm elections na iwasang sumawsaw at mangampanya sa kapistahan ng Itim na Nazareno sa Quiapo.

https://t.co/75MFRTfQD4",0,0,0,0,26,0,2024-12-28 14:29:00+00:00,tl,False,370585929586178,,284137772444861,False,2
274928857823551,@995815478201195 Paanong Hindi magbabago! eh mga Kakampinks sinasabihan na Bobotante mga bomoto sa Uniteam kaysa I educate Sila kung Sino ang dapat iboto?,0,0,0,0,2,0,2024-12-28 13:08:11+00:00,tl,True,137866431659787,995815478201195,429360143637549,False,1
111308977023353,"Ang nagaganap na pagkamkam sa pera ng bayan ay hindi simpleng pandarambong kundi preparasyon para sa darating na halalan upang imintina ang kanilang  posisyon.

Kasama ang taumbayan at buong progresibong kilusan, kinukundena ng SPARK ang pagpasa sa nakaambang badyet para sa 2025. https://t.co/45WMcWBwkh",2,1,4,0,141,0,2024-12-28 12:33:06+00:00,tl,False,111308977023353,,246084764240369,False,2
978420849865522,@995120649715525 what 'COMELEC'? not nouisancde candidate si quiboloy? talaga? ano'ng klaseng mga kandidato ang gusto ninyong tumakbo sa halalan? mga imoral? i-dissolve na lang kaya ang COMELEC? ano'ng values meron itong COMELEC? #DisqualifyQuiboloy,2,1,9,0,173,0,2024-12-28 12:18:34+00:00,tl,True,472025153049898,995120649715525,925279596835042,False,1
812177503964718,@148313878471939 Hindi Totoo! Hindi mo trabaho ito bilang senador. Trabaho mo gumawa ng batas na makikinabang mga Pilipino pero so far walang nagawa na batas na makabuluhan. Politiko na tuta ni Duterte. Huwag iboto!!,0,0,0,0,26,0,2024-12-28 12:00:53+00:00,tl,True,868880940799104,148313878471939,402446005182552,False,1
711287790018029,@995815478201195 grabe sila na naman gusto niyo iboto!??? tapos gusto ng pagbabago! wala na talgang pagasa anh Pilipinas !,0,0,1,0,95,0,2024-12-28 11:58:24+00:00,tl,True,137866431659787,995815478201195,289495713757394,False,1
288939789705907,"@148313878471939 Pera ng Bayan yan, di yan personal na pera ni Yaya Bong. Walang utang na loob na dapat tanawin. Huwag nang muling iboto ang Yaya sa Senado.",0,0,8,0,330,0,2024-12-28 11:36:56+00:00,tl,True,868880940799104,148313878471939,871893166111832,False,1
493211910116361,"@995815478201195 OMG! God Bless my home country! Voters wake up! Kung gusto nio ng pagbabago, BUMOTO ng TAMA…",0,0,0,0,23,0,2024-12-28 11:22:04+00:00,tl,True,137866431659787,995815478201195,453627013544762,False,1
666876068910012,"Pinagtibay ng Commission on Elections (Comelec) ang desisyon ng First Division nito na payagang tumakbo sa pagka-senador si Pastor Apollo Quiboloy sa 2025 elections.

Ito’y matapos ibasura ng kanilang en banc ang motion for reconsideration (MR) na inihain ng senatorial aspirant na si Sonny Matula upang baligtarin ang nasabing desisyon.

Basahin: https://t.co/jpNGfFsaD6",0,0,0,0,65,0,2024-12-28 11:00:00+00:00,tl,False,666876068910012,,140685561012670,True,2
653769970099489,"@589029215591253 Kung hindi mapipigilan ang mga kampon ng kadiliman at kasamaan na kumandidato, baka naman pwedeng pigilan ang mga tanga at bobo na bumoto.",0,0,0,0,11,0,2024-12-28 10:10:07+00:00,tl,True,26312566029554,589029215591253,656067301667461,False,1
45865525075934,"@814908851784355 Maganda itong kampanyang anti-dynasty. Sana maglabas din ng mga short form video explaining sa simpleng tagalog bakit bawal ito. 

Ang message dapat - lahat ng may tatak ng anti-dynasty WAG IBOTO. Not disqualify kasi tapos na ang boksing, nabayaran na nila ang Comelec.",0,0,0,0,26,0,2024-12-28 10:08:08+00:00,tl,True,886102879814190,814908851784355,463069333548340,False,1
